Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
95913,-37.902793,145.045092,5/13 Ormond Rd,ORMOND,2709000,house,2014,1,1,1,SC_041,2335,19941,483,35,0,hospital_126,2272,S_107,1882
88366,-37.948099,145.03872,1/471 Highett Road,HIGHETT,12090000,house,2015,3,1,3,SC_079,236,19872,279,40,0,hospital_110,1683,S_069,236
60820,-37.833639,145.195432,535 Mitcham Road,VERMONT,3440000,house,2014,2,1,1,SC_088,2117,19900,1766,39,0,hospital_010,2584,S_202,2007
75888,-37.900242,145.084205,2/155 Kangaroo Road,HUGHESDALE,7975000,house,2010,4,2,2,SC_087,1336,19917,361,33,0,hospital_166,1915,S_167,1336
65,-37.83764648,144.9755859,604/442 St Kilda Road,MELBOURNE,5355000,house,2009,1,1,1,SC_101,1771,19959,1476,13,0,hospital_094,876,S_016,1768
50437,-37.757585,145.091386,9 Yarra Valley Boulevard,BULLEEN,13936000,house,2010,3,2,2,SC_009,899,19935,2703,27,0,hospital_004,2601,S_154,989
88540,-37.953442,145.055037,17 Dawn Street,HIGHETT,3060000,house,2015,3,1,1,SC_079,1316,19872,1283,40,0,hospital_082,797,S_023,674
67078,-37.77503,145.343832,156 Lakeview Drive,LILYDALE,7980000,house,2014,3,2,2,SC_084,3233,19876,2199,59,0,hospital_113,1744,S_081,1753
86733,-37.902107,144.998994,40a Cochrane Street,BRIGHTON,27370000,house,2015,4,2,3,SC_015,4051,19952,443,20,0,hospital_198,1241,S_151,704
83211,-37.881075,145.248072,47 Watersedge Close,KNOXFIELD,9460000,house,2016,4,2,2,SC_049,5490,19869,3931,53,0,hospital_002,3354,S_027,2401
72738,-37.83514,145.288302,1/21 Wedmore Road,BORONIA,9775000,house,2016,3,2,2,SC_022,4040,19870,1919,49,0,hospital_002,2872,S_042,1821
95054,-37.921501,145.044225,2 Bolinda Street,BENTLEIGH,15000000,house,2011,3,2,2,SC_046,2069,19939,780,37,0,hospital_110,1442,S_107,288
78866,-37.935681,145.17233,25 Lee Avenue,SPRINGVALE,6853000,house,2015,3,1,2,SC_073,3487,19913,2262,43,0,hospital_161,3596,S_067,1419
37618,-37.647699,145.05382,6 Narin Court,EPPING,8896000,house,2013,5,3,2,SC_062,2827,45795,1176,46,0,hospital_053,3318,S_083,1840
61670,-37.808621,145.223215,28 Andrew Street,RINGWOOD,7440000,house,2014,2,1,1,SC_032,674,19902,954,43,0,hospital_105,1769,S_040,612
60440,-37.844515,145.189947,12 Bayliss Place,VERMONT,12080000,house,2013,4,2,3,SC_088,2949,19900,2956,39,0,hospital_192,2595,S_066,2440
70232,-37.862462,145.07932,6 Y Street,ASHBURTON,18200000,house,2015,3,2,2,SC_042,1972,19848,186,35,0,hospital_098,522,S_112,1344
34938,-37.71915054,145.0276337,41 Winter Crescent,RESERVOIR,3296000,house,2009,2,1,1,SC_047,2172,20010,1835,32,0,hospital_025,1390,S_225,648
37332,-37.655352,145.038709,35 Kantiki Drive,EPPING,3438000,house,2015,3,1,0,SC_062,4144,20005,826,43,0,hospital_053,2003,S_229,2097
29470,-37.76661,144.987293,15 Woolhouse Street,NORTHCOTE,15600000,house,2013,4,2,0,SC_103,3273,20016,791,20,0,hospital_144,1769,S_105,2249
96476,-37.9968,145.273187,12-16 Old Gunns Court,HALLAM,9350000,house,2008,3,2,2,SC_077,2374,19885,2350,58,0,hospital_069,4646,S_212,1103
25160,-37.579856,144.920596,11 Willandra Avenue,CRAIGIEBURN,6318000,house,2015,5,2,2,SC_005,588,40221,3161,46,0,hospital_104,7886,S_178,1969
39853,-37.716148,145.033584,18 Flag Street,KINGSBURY,7455000,house,2011,3,1,1,SC_047,2510,20009,2310,33,0,hospital_025,849,S_225,1065
51739,-37.7796323,145.1035432,92 Ayr Street,DONCASTER,5184000,house,2011,3,2,1,SC_009,1863,19896,4433,33,0,hospital_194,1243,S_046,1141
6410,-37.797262,144.827084,20 Cannon Street,SUNSHINE,3222000,house,2011,3,1,1,SC_102,1758,20021,1097,25,0,hospital_174,2231,S_080,1818
87384,-37.941879,145.002991,15 Linacre Road,HAMPTON,29750000,house,2015,3,2,0,SC_046,3115,19949,454,27,0,hospital_036,88,S_088,532
77564,-37.9237018,145.1886254,16 Waverley Park Drive,MULGRAVE,8250000,house,2012,4,2,2,SC_073,1956,19913,4218,43,0,hospital_161,2716,S_067,1370
79775,-37.984616,145.185886,17 Orloff Street,KEYSBOROUGH,6048000,house,2009,4,1,1,SC_057,1424,19889,868,50,0,hospital_124,1618,S_079,1508
48817,-37.801854,145.038544,9 New Street,KEW,21750000,house,2011,4,3,2,SC_083,2088,19904,2191,20,0,hospital_064,1148,S_039,800
85913,-37.892993,144.999884,1/133 Cochrane Street,BRIGHTON,7785000,house,2014,2,1,2,SC_015,3187,19953,558,19,0,hospital_116,1176,S_193,857
25219,-37.610601,144.937186,12 Longtown Court,CRAIGIEBURN,5840000,house,2010,3,2,2,SC_110,1404,40221,1117,46,0,hospital_104,4702,S_005,1444
74135,-37.908865,145.285718,2 Sunset Terrace,LYSTERFIELD,14608000,house,2010,4,2,2,SC_049,2550,19867,2631,58,0,hospital_150,2663,S_199,2146
87073,-37.920085,145.006206,730 Hampton Street,BRIGHTON,6383000,house,2013,3,1,3,SC_046,3554,19951,1030,22,0,hospital_156,1585,S_009,1062
7911,-37.78244781,144.8089447,6 Suspension Street,ARDEER,3655000,house,2008,3,1,2,SC_102,2167,20004,1486,28,0,hospital_174,2141,S_130,1705
84914,-37.885441,144.989092,37 Spray Street,ELWOOD,14310000,house,2012,5,2,1,SC_015,2005,19954,1040,17,0,hospital_116,1779,S_133,1427
28426,-37.8041258,144.9802399,93 Little George Street,FITZROY,14040000,house,2011,4,2,2,SC_008,1255,19843,1004,8,0,hospital_178,470,S_175,330
45521,-37.685654,145.12406,8 Toorak Court,GREENSBOROUGH,14980000,house,2014,5,3,2,SC_051,3414,19985,2468,38,0,hospital_075,2696,S_051,1045
87241,-37.908736,145.001237,99 Carpenter Street,BRIGHTON,18080000,house,2012,4,2,2,SC_046,4727,19952,445,20,0,hospital_156,915,S_151,434
85682,-37.896968,145.00999,49  Magnolia Road,GARDENVALE,3245000,house,2016,4,2,2,SC_023,3700,19953,512,19,0,hospital_013,292,S_151,1121
49619,-37.807606,145.096613,56 Narrak Road,BALWYN,18460000,house,2012,4,3,2,SC_020,2544,19896,1532,33,0,hospital_117,1805,S_136,585
26008,-37.605351,144.918447,22 St. Andrews Drive,CRAIGIEBURN,5880000,house,2015,4,2,2,SC_016,1447,40221,2229,46,0,hospital_104,5051,S_178,1865
35468,-37.69829,145.013342,7 Falk Avenue,RESERVOIR,4675000,house,2015,2,1,2,SC_103,4705,20008,402,36,0,hospital_139,2533,S_228,2861
15256,-37.714203,144.897293,352 Mascoma Street,STRATHMORE HEIGHTS,8025000,house,2011,3,2,2,SC_010,908,20032,2059,32,0,hospital_184,3202,S_198,1459
50628,-37.7543271,145.1266265,74 Atkinson Street,TEMPLESTOWE,7680000,house,2013,4,2,2,SC_009,3305,19986,4368,40,0,hospital_193,2323,S_046,2413
12295,-37.721126,144.769167,13 Themeda Court,DELAHEY,3267000,house,2010,3,1,3,SC_048,2768,20000,2269,39,0,hospital_057,5927,S_094,2185
21550,-37.757988,144.970487,79 Donald Street,BRUNSWICK,8338000,house,2014,3,1,1,SC_030,3365,19966,856,26,0,hospital_144,204,S_074,1606
39504,-37.706061,145.053184,1119 Plenty Road,BUNDOORA,5135000,house,2011,3,3,2,SC_047,4139,19983,2628,31,0,hospital_037,599,S_155,833
15791,-37.74027252,144.8864288,53 Shaw Street,NIDDRIE,3368000,house,2009,3,1,1,SC_082,1825,20036,3134,23,0,hospital_184,1657,S_198,1660
96265,-37.925491,145.041816,8 Vale Street,BENTLEIGH,7240000,house,2014,3,1,2,SC_046,1589,19938,559,39,0,hospital_110,950,S_107,664
28513,-37.80384445,144.9888306,15 Campbell Street,COLLINGWOOD,6760000,house,2009,3,1,0,SC_008,1893,19976,439,10,0,hospital_170,830,S_175,433
23324,-37.650294,144.903727,1 Skuse Court,GREENVALE,8976000,house,2010,5,2,2,SC_072,1630,44817,2301,39,0,hospital_104,1472,S_211,2249
83963,-37.854055,144.984394,3a Henry Street,WINDSOR,16050000,house,2012,3,2,2,SC_066,1103,19958,697,9,0,hospital_155,939,S_017,1679
51348,-37.79211,145.108627,39 Massey Street,DONCASTER,9760000,house,2012,3,3,2,SC_091,1627,19896,3053,33,0,hospital_194,2169,S_188,1467
4279,-37.847343,144.865437,22b Rosshire Road,NEWPORT,10864000,house,2015,3,1,3,SC_033,2827,19994,1678,20,0,hospital_141,2842,S_056,2135
40356,-37.698018,145.073424,30 Judith Street,BUNDOORA,6000000,house,2014,3,1,2,SC_062,5267,19984,1706,34,0,hospital_041,1176,S_155,1637
57228,-37.830489,145.084868,3 Leeds Street,CANTERBURY,19800000,house,2011,4,3,2,SC_099,2456,19893,741,28,0,hospital_089,3108,S_160,1319
84317,-37.854695,144.994729,7 Primrose Street,WINDSOR,8950000,house,2013,2,1,0,SC_066,830,19957,281,11,0,hospital_063,331,S_115,1186
14052,-37.761239,144.898336,20 Valencia Street,ABERFELDIE,14875000,house,2015,2,2,2,SC_085,1572,20037,1676,20,0,hospital_068,1471,S_049,1554
47831,-37.80062485,145.0421906,125 Eglinton Street,KEW,7040000,house,2009,3,2,1,SC_083,2284,19904,2375,20,0,hospital_064,1047,S_039,1145
85694,-37.895876,145.010275,4a Bertram Street,ELSTERNWICK,13560000,house,2013,3,2,2,SC_023,3605,19953,544,19,0,hospital_013,262,S_193,1057
29207,-37.765889,145.013387,100 Jenkins Street,NORTHCOTE,13425000,house,2010,3,2,2,SC_001,2510,20015,1451,21,0,hospital_035,590,S_105,1860
81255,-37.991585,145.22278,4 Orgill Street,DANDENONG,5208000,house,2011,3,1,2,SC_112,842,19888,1159,53,0,hospital_119,793,S_184,740
585,-37.8020403,144.9072793,20/31 Moreland Street,FOOTSCRAY,3330000,house,2014,1,1,1,SC_011,2323,20025,374,14,0,hospital_003,1934,S_201,828
9334,-37.86487,144.725271,16 Parkvista Drive,TRUGANINA,3328000,house,2016,4,2,2,SC_053,2492,46468,2025,32,0,hospital_073,4240,S_007,1572
4639,-37.840902,144.864093,71 Blenheim Road,NEWPORT,5800000,house,2010,4,2,1,SC_033,2198,19994,1727,20,0,hospital_141,3399,S_056,1668
14013,-37.757348,144.897879,2 Roach Avenue,ABERFELDIE,10560000,house,2011,3,1,1,SC_085,1943,20037,1619,20,0,hospital_184,1791,S_197,1806
28552,-37.796445,144.990166,1C Ballarat Street,COLLINGWOOD,6440000,house,2013,3,2,2,SC_008,2477,19975,483,11,0,hospital_178,1565,S_060,826
83802,-37.857591,145.007404,28 Irving Avenue,PRAHRAN,24480000,house,2010,4,2,2,SC_066,1670,19946,950,22,0,hospital_132,408,S_115,1079
1354,-37.794376,144.883487,7 Dudley Street,FOOTSCRAY,5000000,house,2015,2,1,1,SC_043,1935,20023,843,19,0,hospital_056,276,S_201,1461
27945,-37.581193,144.93751,9 Parramatta Walk,CRAIGIEBURN,8336000,house,2013,5,2,2,SC_005,1676,40221,2352,46,0,hospital_104,7882,S_178,1459
1403,-37.794721,144.884878,74 Eleanor Street,FOOTSCRAY,7620000,house,2014,3,1,3,SC_043,2059,20023,790,19,0,hospital_056,211,S_201,1336
40161,-37.718051,145.036317,25 Scott Grove,KINGSBURY,4000000,house,2011,5,3,2,SC_047,2342,20010,2585,32,0,hospital_025,616,S_225,1014
27248,-37.584731,144.913209,53 Kinglake Crescent,CRAIGIEBURN,5840000,house,2010,3,2,2,SC_016,908,40221,3267,46,0,hospital_104,7371,S_178,2104
33877,-37.724482,145.003922,15 Down Street,RESERVOIR,9636000,house,2016,3,1,2,SC_103,1690,20011,448,29,0,hospital_139,927,S_085,1411
7492,-37.730213,144.816756,42 Bellara Crescent,KEALBA,4000000,house,2016,3,1,1,SC_107,885,20001,2029,36,0,hospital_057,3376,S_222,1151
72401,-37.848951,145.274703,43 Farnham Road,BAYSWATER,7800000,house,2016,5,3,2,SC_022,5600,19870,990,49,0,hospital_002,925,S_139,957
32332,-37.743214,144.989563,224 Gilbert Road,PRESTON,4336000,house,2011,3,2,1,SC_103,1163,20013,968,25,0,hospital_144,2151,S_084,1350
87664,-37.943614,145.005233,37 Alicia Street,HAMPTON,2882000,house,2010,3,3,2,SC_046,2943,19949,709,27,0,hospital_036,188,S_088,767
52089,-37.824998,145.009645,100 Stawell Street,RICHMOND,10897000,house,2010,2,1,0,SC_038,1738,19906,339,12,0,hospital_122,767,S_102,1713
60841,-37.84214,145.192022,6 Barnaby Place,VERMONT,19360000,house,2016,4,2,2,SC_088,2765,19900,2686,39,0,hospital_192,2875,S_202,2459
39565,-37.685321,145.082367,12 Seira Street,BUNDOORA,11280000,house,2016,4,2,2,SC_062,3755,19984,2857,34,0,hospital_041,1843,S_020,2661
94804,-37.902602,145.043104,14 Ulupna Rd,ORMOND,13300000,house,2015,3,2,2,SC_041,2412,19941,314,35,0,hospital_126,2096,S_107,1886
38035,-37.77739,145.028051,17 Naroon Road,ALPHINGTON,17510000,house,2011,4,1,3,SC_001,1604,19931,303,21,0,hospital_029,1392,S_219,1575
10001,-37.79080963,144.9309692,12 Mulgrave Street,KENSINGTON,4930000,house,2008,2,1,0,SC_011,1607,20041,333,13,0,hospital_114,427,S_086,487
21198,-37.764305,144.959779,4 Lux Way,BRUNSWICK,5100000,house,2015,4,2,3,SC_030,3651,19967,350,23,0,hospital_011,1089,S_074,612
19726,-37.676157,144.895076,39 Riddell Street,WESTMEADOWS,7950000,house,2010,3,1,1,SC_059,1611,20030,2294,36,0,hospital_104,3608,S_153,2351
85570,-37.88944244,145.0141144,369 Kooyong Road,ELSTERNWICK,10780000,house,2008,2,1,2,SC_023,2925,19953,1190,19,0,hospital_081,574,S_193,763
64653,-37.789617,145.296525,55 Allendale Road,CROYDON,6848000,house,2011,4,1,1,SC_022,1584,19877,1498,54,0,hospital_164,4128,S_181,1539
19593,-37.673268,144.891619,15 McIvor Way (ALANBRAE),ATTWOOD,8060000,house,2015,4,2,2,SC_059,1764,20030,2696,36,0,hospital_104,3571,S_153,2700
43073,-37.710615,145.064842,3 Manor Green,MACLEOD,13200000,house,2015,4,2,2,SC_047,4348,19984,1669,34,0,hospital_037,1189,S_155,1591
50014,-37.76579666,145.0933533,2 Virginia Court,BULLEEN,8125000,house,2008,4,2,2,SC_009,128,19935,3034,27,0,hospital_193,2090,S_154,214
63832,-37.789282,145.286052,2 William Road,CROYDON,13650000,house,2011,3,1,0,SC_022,1122,19878,836,50,0,hospital_164,3378,S_181,870
9536,-37.847219,144.724996,40 James Cook Drive,TRUGANINA,5460000,house,2010,3,2,1,SC_053,1791,46468,3201,32,0,hospital_073,5212,S_007,2748
80828,-37.975162,145.212045,15 Edward Avenue,DANDENONG,5940000,house,2013,4,1,2,SC_112,1354,19888,1661,53,0,hospital_033,409,S_183,870
58244,-37.824656,145.157735,6 Lake Road,BLACKBURN,8560000,house,2014,4,2,1,SC_002,1343,19898,849,35,0,hospital_060,936,S_018,1185
28572,-37.80807877,144.9851379,24 Cambridge Street,COLLINGWOOD,14140000,house,2009,4,1,1,SC_068,1365,19977,697,8,0,hospital_170,276,S_175,518
79336,-37.95485687,145.1459351,70 Victoria Court,SPRINGVALE,6084000,house,2009,3,1,2,SC_057,4853,19913,889,43,0,hospital_124,3359,S_075,521
47807,-37.809271,145.045656,12 Mortimer Street,KEW,19200000,house,2011,3,2,1,SC_083,1529,19903,1461,22,0,hospital_064,242,S_039,1354
77720,-37.92704773,145.193512,21 Gertrude Street,MULGRAVE,12870000,house,2009,1,1,0,SC_073,2407,19891,4244,45,0,hospital_161,2149,S_067,1090
93248,-38.017467,145.100654,34 Gale Street,ASPENDALE,2840000,house,2013,3,1,2,SC_003,5257,19862,1094,47,0,hospital_001,3858,S_119,1612
7771,-37.781786,144.796305,2 West Street,ARDEER,4875000,house,2014,2,1,1,SC_102,3279,20004,2541,28,0,hospital_057,2861,S_130,1958
74244,-37.885157,145.028894,147 Bambra Road,CAULFIELD,5083000,house,2015,3,1,2,SC_023,1582,19942,1276,32,0,hospital_080,1177,S_166,239
37859,-37.64920807,145.0466919,9 Rainbird Court,EPPING,4030000,house,2008,3,2,1,SC_062,3432,20005,1503,43,0,hospital_053,2675,S_096,2433
66169,-37.787988,145.322541,3 Campbell Street,MOOROOLBARK,4248000,house,2016,3,2,1,SC_084,3407,19877,962,54,0,hospital_113,4054,S_224,1906
72487,-37.842345,145.253497,575 Mountain Highway,BAYSWATER,7760000,house,2015,4,2,0,SC_032,3945,19870,1289,49,0,hospital_002,1950,S_139,1179
33459,-37.71009064,145.0119934,1/45 Cheddar Road,RESERVOIR,3450000,house,2009,3,1,1,SC_103,3400,20009,327,33,0,hospital_139,1483,S_225,2212
36846,-37.628894,145.030005,14 Hayston Boulevard,EPPING,7300000,house,2016,4,2,2,SC_062,5510,20005,2615,43,0,hospital_053,2792,S_196,2033
90881,-37.955394,145.060116,6 Lynda Close,CHELTENHAM,7150000,house,2015,3,2,2,SC_079,1811,19866,1345,37,0,hospital_082,635,S_023,589
95611,-37.932867,145.04359,35 Fairbank Road,BENTLEIGH,8736000,house,2012,3,1,1,SC_046,870,19937,624,38,0,hospital_110,597,S_107,1490
72891,-37.857595,145.276709,12 Penrith Street,BORONIA,7770000,house,2013,4,2,2,SC_049,4946,19869,746,53,0,hospital_049,767,S_024,828
57522,-37.815052,145.160589,10 Elm Street,BLACKBURN,7624000,house,2010,4,2,0,SC_002,1071,19898,1085,35,0,hospital_060,2033,S_202,1692
25216,-37.592556,144.939078,12 Kingswood Drive,CRAIGIEBURN,5780000,house,2010,3,1,2,SC_110,629,40221,1097,46,0,hospital_104,6678,S_178,476
5105,-37.868177,144.814523,28 Linnet Street,ALTONA,6413000,house,2013,3,1,1,SC_033,5420,19925,347,32,0,hospital_141,6801,S_128,1360
93078,-38.018101,145.104589,26 Longbeach Close,ASPENDALE,6936000,house,2016,2,1,1,SC_003,5403,19862,1037,47,0,hospital_001,4137,S_119,1928
18148,-37.67562103,144.9381714,13 Pyalong Crescent,DALLAS,7080000,house,2009,3,1,0,SC_072,3105,19960,1303,39,0,hospital_104,3185,S_153,1481
25741,-37.599181,144.925332,19 Chinnock Court,CRAIGIEBURN,4675000,house,2011,3,2,1,SC_016,1234,40221,1613,46,0,hospital_104,5751,S_178,958
62844,-37.829433,145.231502,30 Jarma Road,HEATHMONT,8120000,house,2013,3,1,2,SC_032,1872,19871,1154,45,0,hospital_179,2255,S_040,1961
91388,-37.970556,145.042296,2/65 Weatherall Road,CHELTENHAM,6640000,house,2009,3,2,2,SC_079,2387,19866,1161,37,0,hospital_055,1354,S_023,1713
73728,-37.840775,145.291702,45 Hilda Avenue,BORONIA,7475000,house,2013,4,3,2,SC_022,4702,19870,2074,49,0,hospital_049,2555,S_042,2188
59422,-37.820235,145.192634,14 Meerut Street,MITCHAM,11284000,house,2010,3,1,2,SC_088,1153,19900,254,39,0,hospital_010,1096,S_202,1500
38332,-37.777107,145.02321,48 Gordon Street,FAIRFIELD,11770000,house,2013,3,1,2,SC_001,1929,19930,600,19,0,hospital_029,1376,S_219,1904
44581,-37.69887,145.093846,20 Boyd Street,GREENSBOROUGH,5740000,house,2010,4,1,2,SC_062,5304,19985,1389,38,0,hospital_075,1267,S_020,849
26795,-37.57229614,144.9280243,4 Holbeck Place,CRAIGIEBURN,2880000,house,2008,4,2,2,SC_005,715,40221,3552,46,0,hospital_104,8753,S_178,2473
49444,-37.8074913,145.0650482,36 Gordon Street,DEEPDENE,9240000,house,2008,3,1,2,SC_099,1975,19892,2067,26,0,hospital_064,1479,S_137,1602
3279,-37.82091,144.891292,29 Newcastle Street,YARRAVILLE,6372000,house,2012,2,1,2,SC_033,3968,19996,576,15,0,hospital_056,3124,S_201,2321
24976,-37.588301,144.916793,10 Clarendon Avenue,CRAIGIEBURN,5456000,house,2014,2,2,1,SC_016,572,40221,2782,46,0,hospital_104,6953,S_178,1645
28018,-37.57679367,144.935318,Lot 603 Olrig Grove,CRAIGIEBURN,3666000,house,2009,4,2,2,SC_005,1335,40221,2874,46,0,hospital_104,8331,S_178,1919
33706,-37.723075,144.998565,12 Locksley Avenue,RESERVOIR,9920000,house,2013,3,1,2,SC_103,1862,20011,699,29,0,hospital_139,615,S_030,1507
82608,-37.905779,145.265595,178 Karoo Road,ROWVILLE,5797000,house,2010,3,2,2,SC_049,3953,19868,3738,55,0,hospital_150,4259,S_199,2860
10891,-37.79029,144.922703,8 Hardwick Lane,KENSINGTON,5610000,house,2011,2,2,1,SC_011,1053,20040,643,14,0,hospital_114,826,S_086,572
64979,-37.788831,145.285616,9 William Road,CROYDON,8192000,house,2011,3,2,2,SC_022,1163,19878,858,50,0,hospital_164,3379,S_181,895
62245,-37.797515,145.245739,7 Nestan Drive,RINGWOOD,7735000,house,2012,3,2,0,SC_032,2257,19879,1656,46,0,hospital_164,1432,S_157,822
49815,-37.779943,145.100519,1/24 Westwood Drive,BULLEEN,9860000,house,2010,3,1,1,SC_009,1762,19935,4332,27,0,hospital_194,1488,S_046,1382
1864,-37.811298,144.882643,164 Queensville Street,KINGSVILLE,12155000,house,2014,3,2,1,SC_043,2704,19996,817,15,0,hospital_056,2045,S_201,1791
31307,-37.757014,145.004584,50A Mansfield Street,THORNBURY,13350000,house,2014,3,1,0,SC_103,1954,20014,572,23,0,hospital_035,716,S_105,667
46089,-37.71033859,145.1256714,43 Baldwin Avenue,MONTMORENCY,5460000,house,2008,3,1,2,SC_051,5066,19986,662,40,0,hospital_075,1838,S_210,2188
27523,-37.586538,144.923719,69 Creekwood Drive,CRAIGIEBURN,4420000,house,2011,2,2,2,SC_016,1122,40221,2425,46,0,hospital_104,7148,S_178,1230
76766,-37.922412,145.111682,30 Harlington Street,CLAYTON,6825000,house,2012,4,1,2,SC_087,4616,19915,817,38,0,hospital_076,784,S_169,725
86208,-37.90147781,144.9956207,16 Orchard Street,BRIGHTON,32500000,house,2008,4,2,2,SC_015,3878,19952,721,20,0,hospital_198,1151,S_151,984
77138,-37.94251633,145.1005096,18 Rosella Avenue,CLARINDA,3496000,house,2009,3,2,2,SC_003,3340,19915,2652,38,0,hospital_076,2905,S_170,2231
90939,-37.971151,145.081627,69 Nancy Street,CHELTENHAM,5400000,house,2014,3,2,1,SC_003,653,19865,1873,40,0,hospital_109,1126,S_003,1491
92578,-38.0194931,145.099823,10 Inlet Street,ASPENDALE,5760000,house,2009,3,2,1,SC_003,5466,19862,884,47,0,hospital_001,3991,S_119,1717
64953,-37.797105,145.259353,9 Cutts Avenue,CROYDON,11322000,house,2015,3,1,2,SC_022,2099,19879,1840,46,0,hospital_164,1231,S_157,376
66654,-37.77788544,145.3139954,7 Maralinga Terrace,MOOROOLBARK,3856000,house,2009,5,2,2,SC_084,2197,19877,777,54,0,hospital_113,4002,S_168,2135
43251,-37.710464,145.066849,64 Gresswell Road,MACLEOD,10360000,house,2010,3,2,2,SC_047,4486,19984,1493,34,0,hospital_037,1283,S_155,1682
26532,-37.575292,144.935975,32 Grange Rise,CRAIGIEBURN,5200000,house,2011,4,2,3,SC_005,1372,40221,3023,46,0,hospital_104,8505,S_178,2090
49572,-37.811083,145.07389,5 Norbert Street,BALWYN,24420000,house,2015,3,1,2,SC_099,2029,19893,1625,28,0,hospital_064,2266,S_137,2159
74172,-37.912577,145.273612,49 Bellfield Drive,LYSTERFIELD,10200000,house,2014,3,2,2,SC_049,3652,19867,3713,58,0,hospital_150,3802,S_199,2948
651,-37.802562,144.907528,22/41 Moreland Street,FOOTSCRAY,6120000,house,2015,3,3,2,SC_011,2371,20025,415,14,0,hospital_003,1986,S_201,861
14489,-37.758037,144.892249,46 Arthur Street,ABERFELDIE,15680000,house,2014,3,1,1,SC_085,1734,20037,2120,20,0,hospital_184,2084,S_049,1709
829,-37.789874,144.890426,3/27 Gordon Street,FOOTSCRAY,7470000,house,2016,2,2,1,SC_085,1832,20023,1402,19,0,hospital_003,286,S_201,1382
11653,-37.712283,144.822,1 Melville Close,KEILOR,6664000,house,2015,3,2,1,SC_107,2109,20001,3126,36,0,hospital_057,5407,S_222,2393
34023,-37.708214,145.01492,174 Rathcown Road,RESERVOIR,9720000,house,2016,3,1,2,SC_047,3639,20009,477,33,0,hospital_139,1814,S_225,2221
62776,-37.827016,145.23238,26 Adrian Court,HEATHMONT,8900000,house,2016,3,1,2,SC_032,1618,19871,1080,45,0,hospital_105,2001,S_040,1707
